ts_recv,raw_symbol,expiration,instrument_class,strike_price,underlying,instrument_id,time,diff
1712275200000000000,"ESZ4 C2300",1734705000000000000,"C",2300.0,"ESZ4",304171,1721398215586,1
1712275200000000000,"ESZ4 P6500",1734705000000000000,"P",6500.0,"ESZ4",272431,1721398215586,1
1712275200000000000,"ESZ4 P3400",1734705000000000000,"P",3400.0,"ESZ4",665035,1721398215586,1
1712275200000000000,"ESM4 P4100",1718976600000000000,"P",4100.0,"ESM4",612267,1721398215586,1
1712275200000000000,"ESZ6 C7800",1797604200000000000,"C",7800.0,"ESZ6",42330564,1721398215586,1
1712275200000000000,"ESZ7 C2100",1829053800000000000,"C",2100.0,"ESZ7",222278,1721398215586,1
1712275200000000000,"ESU5 C1800",1758288600000000000,"C",1800.0,"ESU5",42196478,1721398215586,1
1712275200000000000,"UD:1V: GT 2546534",1712354340000000000,"T",9223372036.854776,"",2546534,1721398215586,1
1712275200000000000,"ESH6 P6400",1774013400000000000,"P",6400.0,"ESH6",42428246,1721398215586,1
1712275200000000000,"ESU4 C7400",1726839000000000000,"C",7400.0,"ESU4",42416124,1721398215586,1
1712301603660019665,"UD:1V: GT 2773567",1712354340000000000,"T",9223372036.854776,"",2773567,1721398215586,1
1712275200000000000,"ESZ6 C6500",1797604200000000000,"C",6500.0,"ESZ6",629992,1721398215586,1
1712275200000000000,"ESU5 P4000",1758288600000000000,"P",4000.0,"ESU5",42195925,1721398215586,1
1712275200000000000,"UD:1V: VT 2719903",1712354340000000000,"T",9223372036.854776,"",2719903,1721398215586,1
1712275200000000000,"UD:1V: VT 2580182",1712354340000000000,"T",9223372036.854776,"",2580182,1721398215586,1
1712275200000000000,"ESH5 C3700",1742563800000000000,"C",3700.0,"ESH5",413418,1721398215586,1
1712275200000000000,"ESH6 C6300",1774013400000000000,"C",6300.0,"ESH6",42429010,1721398215586,1
1712275200000000000,"ESH5 C6350",1742563800000000000,"C",6350.0,"ESH5",42438211,1721398215586,1
1712275200000000000,"ESZ4 P2700",1734705000000000000,"P",2700.0,"ESZ4",434826,1721398215586,1
1712275200000000000,"UD:1V: VT 2571744",1712354340000000000,"T",9223372036.854776,"",2571744,1721398215586,1
1712275200000000000,"UD:1V: 12 2505475",1712354340000000000,"T",9223372036.854776,"",2505475,1721398215586,1
1712319213847862974,"UD:1V: 13 2786287",1712354340000000000,"T",9223372036.854776,"",2786287,1721398215586,1
1712275200000000000,"ESU5 P7800",1758288600000000000,"P",7800.0,"ESU5",42377602,1721398215586,1
1712275200000000000,"ESZ4 C3200",1734705000000000000,"C",3200.0,"ESZ4",434830,1721398215586,1
1712321583203338756,"UD:1V: VT 2787949",1712354340000000000,"T",9223372036.854776,"",2787949,1721398215586,1
1712275200000000000,"ESZ5 P1600",1766154600000000000,"P",1600.0,"ESZ5",633315,1721398215586,1
1712275200000000000,"ESM4 P3500",1718976600000000000,"P",3500.0,"ESM4",540288,1721398215586,1
1712275200000000000,"ESZ5 C5200",1766154600000000000,"C",5200.0,"ESZ5",412372,1721398215586,1
1712320135354315400,"UD:1V: GN 2786767",1712354340000000000,"T",9223372036.854776,"",2786767,1721398215586,1
1712275200000000000,"ESZ5 P1700",1766154600000000000,"P",1700.0,"ESZ5",179568,1721398215586,1
1712275200000000000,"ESU4 C5350",1726839000000000000,"C",5350.0,"ESU4",42167927,1721398215586,1
1712275200000000000,"ESM4 P5410",1718976600000000000,"P",5410.0,"ESM4",42405979,1721398215586,1
1712275200000000000,"UD:1V: VT 2518031",1712354340000000000,"T",9223372036.854776,"",2518031,1721398215586,1
1712275200000000000,"ESZ6 C3200",1797604200000000000,"C",3200.0,"ESZ6",353635,1721398215586,1
1712275200000000000,"ESM4 C5625",1718976600000000000,"C",5625.0,"ESM4",42427485,1721398215586,1
1712275200000000000,"ESU5 C2600",1758288600000000000,"C",2600.0,"ESU5",42198691,1721398215586,1
1712275200000000000,"UD:1V: VT 2528239",1712354340000000000,"T",9223372036.854776,"",2528239,1721398215586,1
1712275200000000000,"UD:1V: SG 2554042",1712354340000000000,"T",9223372036.854776,"",2554042,1721398215586,1
1712320667011584772,"UD:1V: GN 2787283",1712354340000000000,"T",9223372036.854776,"",2787283,1721398215586,1
1712275200000000000,"ESZ7 P5900",1829053800000000000,"P",5900.0,"ESZ7",208812,1721398215586,1
1712275200000000000,"UD:1V: RR 2764849",1712354340000000000,"T",9223372036.854776,"",2764849,1721398215586,1
1712275200000000000,"ESZ6 P8000",1797604200000000000,"P",8000.0,"ESZ6",42402141,1721398215586,1
1712310164825218024,"UD:1V: GN 2782772",1712354340000000000,"T",9223372036.854776,"",2782772,1721398215586,1
1712275200000000000,"ESU5 P3500",1758288600000000000,"P",3500.0,"ESU5",42196485,1721398215586,1
1712275200000000000,"ESH5 P7700",1742563800000000000,"P",7700.0,"ESH5",42345654,1721398215586,1
1712275200000000000,"ESM4 C5270",1718976600000000000,"C",5270.0,"ESM4",42405968,1721398215586,1
1712275200000000000,"ESH6 P5700",1774013400000000000,"P",5700.0,"ESH6",42427499,1721398215586,1
1712275200000000000,"ESZ7 P2700",1829053800000000000,"P",2700.0,"ESZ7",221000,1721398215586,1
1712333926726645460,"UD:1V: RR 2797599",1712354340000000000,"T",9223372036.854776,"",2797599,1721398215586,1
1712275200000000000,"UD:1V: SG 2534708",1712354340000000000,"T",9223372036.854776,"",2534708,1721398215586,1
1712275200000000000,"ESU5 P4700",1758288600000000000,"P",4700.0,"ESU5",42195363,1721398215586,1
1712275200000000000,"UD:1V: VT 2526655",1712354340000000000,"T",9223372036.854776,"",2526655,1721398215586,1
1712275200000000000,"ESH6 P3000",1774013400000000000,"P",3000.0,"ESH6",42430448,1721398215586,1
1712275200000000000,"ESU5 P1300",1758288600000000000,"P",1300.0,"ESU5",42195358,1721398215586,1
1712275200000000000,"ESU5 C5000",1758288600000000000,"C",5000.0,"ESU5",42195369,1721398215586,1
1712275200000000000,"UD:1V: GT 2624877",1712354340000000000,"T",9223372036.854776,"",2624877,1721398215586,1
1712275200000000000,"UD:1V: GT 2621761",1712354340000000000,"T",9223372036.854776,"",2621761,1721398215586,1
1712275200000000000,"ESU5 P5700",1758288600000000000,"P",5700.0,"ESU5",42195365,1721398215586,1
1712275200000000000,"ESZ5 P5500",1766154600000000000,"P",5500.0,"ESZ5",578323,1721398215586,1
1712275200000000000,"ESM4 P2400",1718976600000000000,"P",2400.0,"ESM4",521086,1721398215586,1
1712275200000000000,"ESZ7 P2200",1829053800000000000,"P",2200.0,"ESZ7",559741,1721398215586,1
1712275200000000000,"UD:1V: VT 2559302",1712354340000000000,"T",9223372036.854776,"",2559302,1721398215586,1
1712275200000000000,"ESU5 P6400",1758288600000000000,"P",6400.0,"ESU5",42197595,1721398215586,1
1712275200000000000,"UD:1V: GN 2692077",1712354340000000000,"T",9223372036.854776,"",2692077,1721398215586,1
1712275200000000000,"UD:1V: GN 2623784",1712354340000000000,"T",9223372036.854776,"",2623784,1721398215586,1
1712275200000000000,"UD:1V: GN 2534009",1712354340000000000,"T",9223372036.854776,"",2534009,1721398215586,1
1712275200000000000,"ESM5 C3900",1750426200000000000,"C",3900.0,"ESM5",341400,1721398215586,1
1712275200000000000,"ESU4 P3050",1726839000000000000,"P",3050.0,"ESU4",42176534,1721398215586,1
1712275200000000000,"ESZ5 P6700",1766154600000000000,"P",6700.0,"ESZ5",273455,1721398215586,1
1712275200000000000,"ESH5 P4850",1742563800000000000,"P",4850.0,"ESH5",42315427,1721398215586,1
1712275200000000000,"ESM4 C5950",1718976600000000000,"C",5950.0,"ESM4",42379966,1721398215586,1
1712275200000000000,"ESZ8 C7900",1860503400000000000,"C",7900.0,"ESZ8",42392158,1721398215586,1
1712275200000000000,"ESZ7 P3400",1829053800000000000,"P",3400.0,"ESZ7",634461,1721398215586,1
1712275200000000000,"ESM4 C3500",1718976600000000000,"C",3500.0,"ESM4",459760,1721398215586,1
1712275200000000000,"UD:1V: IB 2762666",1712354340000000000,"T",9223372036.854776,"",2762666,1721398215586,1
1712275200000000000,"ESH6 P3100",1774013400000000000,"P",3100.0,"ESH6",42430451,1721398215586,1
1712275200000000000,"ESH5 P6300",1742563800000000000,"P",6300.0,"ESH5",317860,1721398215586,1
1712275200000000000,"ESU4 P6250",1726839000000000000,"P",6250.0,"ESU4",42416125,1721398215586,1
1712275200000000000,"ESH5 C7500",1742563800000000000,"C",7500.0,"ESH5",42416126,1721398215586,1
1712275200000000000,"ESU4 P6050",1726839000000000000,"P",6050.0,"ESU4",42380854,1721398215586,1
1712275200000000000,"UD:1V: 12 2762696",1712354340000000000,"T",9223372036.854776,"",2762696,1721398215586,1
1712275200000000000,"ESM4 C2950",1718976600000000000,"C",2950.0,"ESM4",4162331,1721398215586,1
1712275200000000000,"UD:1V: 12 2651878",1712354340000000000,"T",9223372036.854776,"",2651878,1721398215586,1
1712275200000000000,"ESZ6 C3700",1797604200000000000,"C",3700.0,"ESZ6",205682,1721398215586,1
1712275200000000000,"ESH5 P3250",1742563800000000000,"P",3250.0,"ESH5",42098456,1721398215586,1
1712275200000000000,"ESU5 P3900",1758288600000000000,"P",3900.0,"ESU5",42198692,1721398215586,1
1712275200000000000,"ESM4 C4300",1718976600000000000,"C",4300.0,"ESM4",756159,1721398215586,1
1712275200000000000,"ESH5 P6400",1742563800000000000,"P",6400.0,"ESH5",353894,1721398215586,1
1712275200000000000,"ESZ7 C5100",1829053800000000000,"C",5100.0,"ESZ7",221649,1721398215586,1
1712275200000000000,"ESM4 P6600",1718976600000000000,"P",6600.0,"ESM4",42027808,1721398215586,1
1712275200000000000,"ESZ8 C2200",1860503400000000000,"C",2200.0,"ESZ8",42344651,1721398215586,1
1712275200000000000,"UD:1V: SG 2622095",1712354340000000000,"T",9223372036.854776,"",2622095,1721398215586,1
1712275200000000000,"ESU4 P4500",1726839000000000000,"P",4500.0,"ESU4",220316,1721398215586,1
1712275200000000000,"ESM5 C7100",1750426200000000000,"C",7100.0,"ESM5",42361393,1721398215586,1
1712275200000000000,"ESZ6 P6500",1797604200000000000,"P",6500.0,"ESZ6",300898,1721398215586,1
1712275200000000000,"UD:1V: GT 2546514",1712354340000000000,"T",9223372036.854776,"",2546514,1721398215586,1
1712275200000000000,"ESM4 C4500",1718976600000000000,"C",4500.0,"ESM4",366879,1721398215586,1
1712275200000000000,"UD:1V: GN 2766927",1712354340000000000,"T",9223372036.854776,"",2766927,1721398215586,1
1712275200000000000,"ESZ4 C6500",1734705000000000000,"C",6500.0,"ESZ4",272423,1721398215586,1
1712275200000000000,"ESZ4 C4950",1734705000000000000,"C",4950.0,"ESZ4",42295499,1721398215586,1
1712275200000000000,"ESZ5 P3000",1766154600000000000,"P",3000.0,"ESZ5",513847,1721398215586,1
1712275200000000000,"UD:1V: GN 2514854",1712354340000000000,"T",9223372036.854776,"",2514854,1721398215586,1
1712275200000000000,"ESH5 C1900",1742563800000000000,"C",1900.0,"ESH5",312314,1721398215586,1
1712337275267785745,"UD:1V: GN 2799256",1712354340000000000,"T",9223372036.854776,"",2799256,1721398215586,1
1712275200000000000,"UD:1V: GT 2536790",1712354340000000000,"T",9223372036.854776,"",2536790,1721398215586,1
1712275200000000000,"ESH5 C5000",1742563800000000000,"C",5000.0,"ESH5",247612,1721398215586,1
1712275200000000000,"ESH6 P2800",1774013400000000000,"P",2800.0,"ESH6",42431177,1721398215586,1
1712275200000000000,"ESU5 P6300",1758288600000000000,"P",6300.0,"ESU5",42197593,1721398215586,1
1712275200000000000,"ESH5 P4950",1742563800000000000,"P",4950.0,"ESH5",42371189,1721398215586,1
1712275200000000000,"ESZ4 P3700",1734705000000000000,"P",3700.0,"ESZ4",359011,1721398215586,1
1712275200000000000,"UD:1V: GN 2505513",1712354340000000000,"T",9223372036.854776,"",2505513,1721398215586,1
1712275200000000000,"UD:1V: GN 2564803",1712354340000000000,"T",9223372036.854776,"",2564803,1721398215586,1
1712275200000000000,"ESZ7 P7400",1829053800000000000,"P",7400.0,"ESZ7",42297417,1721398215586,1
1712275200000000000,"UD:1V: VT 2622720",1712354340000000000,"T",9223372036.854776,"",2622720,1721398215586,1
1712275200000000000,"ESM4 P2850",1718976600000000000,"P",2850.0,"ESM4",4161923,1721398215586,1
1712275200000000000,"ESU4 C6600",1726839000000000000,"C",6600.0,"ESU4",42017629,1721398215586,1
1712275200000000000,"ESM4 C3950",1718976600000000000,"C",3950.0,"ESM4",4162742,1721398215586,1
1712275200000000000,"ESZ5 P6100",1766154600000000000,"P",6100.0,"ESZ5",417558,1721398215586,1
1712275200000000000,"ESZ4 P3600",1734705000000000000,"P",3600.0,"ESZ4",654586,1721398215586,1
1712275200000000000,"UD:1V: VT 2569826",1712354340000000000,"T",9223372036.854776,"",2569826,1721398215586,1
1712275200000000000,"UD:1V: BO 2520088",1712354340000000000,"T",9223372036.854776,"",2520088,1721398215586,1
1712275200000000000,"ESZ8 P4600",1860503400000000000,"P",4600.0,"ESZ8",42342791,1721398215586,1
1712275200000000000,"ESU4 C7500",1726839000000000000,"C",7500.0,"ESU4",42324044,1721398215586,1
1712275200000000000,"UD:1V: GT 2621779",1712354340000000000,"T",9223372036.854776,"",2621779,1721398215586,1
1712275200000000000,"ESZ7 P4100",1829053800000000000,"P",4100.0,"ESZ7",223124,1721398215586,1
1712275200000000000,"ESZ4 P4350",1734705000000000000,"P",4350.0,"ESZ4",42324223,1721398215586,1
1712275200000000000,"ESM4 C3450",1718976600000000000,"C",3450.0,"ESM4",4163983,1721398215586,1
1712275200000000000,"ESU4 P4700",1726839000000000000,"P",4700.0,"ESU4",152712,1721398215586,1
1712275200000000000,"UD:1V: 12 2521692",1712354340000000000,"T",9223372036.854776,"",2521692,1721398215586,1
1712341217646693479,"UD:1V: GT 2800804",1712354340000000000,"T",9223372036.854776,"",2800804,1721398215586,1
1712275200000000000,"UD:1V: ST 2524364",1712354340000000000,"T",9223372036.854776,"",2524364,1721398215586,1
1712275200000000000,"ESU5 P7700",1758288600000000000,"P",7700.0,"ESU5",42241432,1721398215586,1
1712275200000000000,"ESH6 C6700",1774013400000000000,"C",6700.0,"ESH6",42430465,1721398215586,1
1712275200000000000,"UD:1V: 12 2528605",1712354340000000000,"T",9223372036.854776,"",2528605,1721398215586,1
1712275200000000000,"ESZ5 P1800",1766154600000000000,"P",1800.0,"ESZ5",350914,1721398215586,1
1712275200000000000,"ESU4 P3200",1726839000000000000,"P",3200.0,"ESU4",372163,1721398215586,1
1712275200000000000,"UD:1V: GN 2510440",1712354340000000000,"T",9223372036.854776,"",2510440,1721398215586,1
1712319007800975808,"UD:1V: GN 2786212",1712354340000000000,"T",9223372036.854776,"",2786212,1721398215586,1
1712275200000000000,"ESM4 P1000",1718976600000000000,"P",1000.0,"ESM4",677736,1721398215586,1
1712275200000000000,"ESM4 C3800",1718976600000000000,"C",3800.0,"ESM4",520767,1721398215586,1
1712275200000000000,"ESM5 C6100",1750426200000000000,"C",6100.0,"ESM5",661343,1721398215586,1
1712275200000000000,"UD:1V: GN 2565632",1712354340000000000,"T",9223372036.854776,"",2565632,1721398215586,1
1712275200000000000,"ESH5 P5500",1742563800000000000,"P",5500.0,"ESH5",449564,1721398215586,1
1712275200000000000,"UD:1V: GN 2568914",1712354340000000000,"T",9223372036.854776,"",2568914,1721398215586,1
1712275200000000000,"ESU4 P6700",1726839000000000000,"P",6700.0,"ESU4",42019702,1721398215586,1
1712275200000000000,"ESZ4 C1300",1734705000000000000,"C",1300.0,"ESZ4",491664,1721398215586,1
1712275200000000000,"UD:1V: VT 2531837",1712354340000000000,"T",9223372036.854776,"",2531837,1721398215586,1
1712275200000000000,"ESZ4 C3100",1734705000000000000,"C",3100.0,"ESZ4",351040,1721398215586,1
1712275200000000000,"ESH5 C5350",1742563800000000000,"C",5350.0,"ESH5",42420170,1721398215586,1
1712275200000000000,"ESM4 P5590",1718976600000000000,"P",5590.0,"ESM4",42396819,1721398215586,1
1712346287577439562,"UD:1V: GN 2802818",1712354340000000000,"T",9223372036.854776,"",2802818,1721398215586,1
1712275200000000000,"ESM5 P2200",1750426200000000000,"P",2200.0,"ESM5",503454,1721398215586,1
1712275200000000000,"UD:1V: GN 2536146",1712354340000000000,"T",9223372036.854776,"",2536146,1721398215586,1
1712275200000000000,"ESZ7 P6600",1829053800000000000,"P",6600.0,"ESZ7",756943,1721398215586,1
1712275200000000000,"ESZ6 C2000",1797604200000000000,"C",2000.0,"ESZ6",631674,1721398215586,1
1712275200000000000,"UD:1V: GT 2513619",1712354340000000000,"T",9223372036.854776,"",2513619,1721398215586,1
1712275200000000000,"ESZ5 P6400",1766154600000000000,"P",6400.0,"ESZ5",453655,1721398215586,1
1712275200000000000,"ESM4 C5620",1718976600000000000,"C",5620.0,"ESM4",42396748,1721398215586,1
1712275200000000000,"UD:1V: RR 2520885",1712354340000000000,"T",9223372036.854776,"",2520885,1721398215586,1
1712275200000000000,"UD:1V: GN 2526928",1712354340000000000,"T",9223372036.854776,"",2526928,1721398215586,1
1712275200000000000,"ESM4 C6100",1718976600000000000,"C",6100.0,"ESM4",777799,1721398215586,1
1712275200000000000,"ESZ7 C1800",1829053800000000000,"C",1800.0,"ESZ7",327567,1721398215586,1
1712275200000000000,"ESU5 P4900",1758288600000000000,"P",4900.0,"ESU5",42197027,1721398215586,1
1712275200000000000,"ESH5 C1200",1742563800000000000,"C",1200.0,"ESH5",423421,1721398215586,1
1712275200000000000,"ESH5 C2000",1742563800000000000,"C",2000.0,"ESH5",686125,1721398215586,1
1712275200000000000,"ESU4 P5300",1726839000000000000,"P",5300.0,"ESU4",272886,1721398215586,1
1712275200000000000,"ESU4 C2800",1726839000000000000,"C",2800.0,"ESU4",152480,1721398215586,1
1712275200000000000,"ESM5 P1900",1750426200000000000,"P",1900.0,"ESM5",342340,1721398215586,1
1712275200000000000,"UD:1V: SG 2764442",1712354340000000000,"T",9223372036.854776,"",2764442,1721398215586,1
1712275200000000000,"UD:1V: GN 2651537",1712354340000000000,"T",9223372036.854776,"",2651537,1721398215586,1
1712275200000000000,"ESZ8 C5900",1860503400000000000,"C",5900.0,"ESZ8",42340957,1721398215586,1
1712275200000000000,"ESU4 P3800",1726839000000000000,"P",3800.0,"ESU4",642097,1721398215586,1
1712275200000000000,"UD:1V: VT 2650649",1712354340000000000,"T",9223372036.854776,"",2650649,1721398215586,1
1712275200000000000,"ESZ6 P5700",1797604200000000000,"P",5700.0,"ESZ6",725964,1721398215586,1
1712275200000000000,"ESZ5 C1200",1766154600000000000,"C",1200.0,"ESZ5",196387,1721398215586,1
1712275200000000000,"ESM4 C2400",1718976600000000000,"C",2400.0,"ESM4",222488,1721398215586,1
1712275200000000000,"ESZ4 P1900",1734705000000000000,"P",1900.0,"ESZ4",647300,1721398215586,1
1712275200000000000,"ESZ4 P6900",1734705000000000000,"P",6900.0,"ESZ4",42311117,1721398215586,1
1712275200000000000,"UD:1V: GN 2511912",1712354340000000000,"T",9223372036.854776,"",2511912,1721398215586,1
1712275200000000000,"UD:1V: SG 2524811",1712354340000000000,"T",9223372036.854776,"",2524811,1721398215586,1
1712275200000000000,"UD:1V: VT 2523034",1712354340000000000,"T",9223372036.854776,"",2523034,1721398215586,1
1712275200000000000,"UD:1V: GN 2765151",1712354340000000000,"T",9223372036.854776,"",2765151,1721398215586,1
1712275200000000000,"UD:1V: VT 2765793",1712354340000000000,"T",9223372036.854776,"",2765793,1721398215586,1
1712275200000000000,"ESZ6 C4900",1797604200000000000,"C",4900.0,"ESZ6",384259,1721398215586,1
1712275200000000000,"ESZ4 C2800",1734705000000000000,"C",2800.0,"ESZ4",685778,1721398215586,1
1712275200000000000,"UD:1V: GN 2564309",1712347200000000000,"T",9223372036.854776,"",2564309,1721398215586,1
1712275200000000000,"ESZ8 P2900",1860503400000000000,"P",2900.0,"ESZ8",42343379,1721398215586,1
1712275200000000000,"UD:1V: VT 2509314",1712354340000000000,"T",9223372036.854776,"",2509314,1721398215586,1
1712275200000000000,"ESZ4 P2800",1734705000000000000,"P",2800.0,"ESZ4",686179,1721398215586,1
